iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AFG,Asia,Afghanistan,18/07/21,137853,0,895.286,5983,0,60.286,3460.563,0,22.475,150.193,0,1.513,0.86,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,19/07/21,141489,3636,976.571,6213,230,60.286,3551.838,91.276,24.515,155.967,5.774,1.513,0.86,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,20/07/21,142414,925,1108.714,6266,53,67.857,3575.059,23.221,27.832,157.297,1.33,1.703,0.83,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,21/07/21,142414,0,824.429,6266,0,49,3575.059,0,20.696,157.297,0,1.23,0.8,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,22/07/21,143183,769,761.429,6325,59,48.857,3594.363,19.304,19.114,158.778,1.481,1.226,0.78,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,23/07/21,143439,256,798,6357,32,53.429,3600.79,6.426,20.032,159.582,0.803,1.341,0.77,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,24/07/21,143439,0,798,6357,0,53.429,3600.79,0,20.032,159.582,0,1.341,0.76,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,25/07/21,143439,0,798,6357,0,53.429,3600.79,0,20.032,159.582,0,1.341,0.75,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,26/07/21,144285,846,399.429,6477,120,37.714,3622.027,21.237,10.027,162.594,3.012,0.947,0.74,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,27/07/21,145008,723,370.571,6515,38,35.571,3640.177,18.15,9.303,163.548,0.954,0.893,0.76,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,28/07/21,145552,544,448.286,6577,62,44.429,3653.833,13.656,11.253,165.104,1.556,1.115,0.76,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,29/07/21,145996,444,401.857,6615,38,41.429,3664.979,11.146,10.088,166.058,0.954,1.04,0.77,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,30/07/21,146523,527,440.571,6677,62,45.714,3678.208,13.229,11.06,167.615,1.556,1.148,0.77,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,31/07/21,146523,0,440.571,6677,0,45.714,3678.208,0,11.06,167.615,0,1.148,0.77,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,01/08/21,146523,0,440.571,6677,0,45.714,3678.208,0,11.06,167.615,0,1.148,0.78,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,02/08/21,147985,1462,528.571,6774,97,42.429,3714.909,36.701,13.269,170.05,2.435,1.065,0.78,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,03/08/21,148572,587,509.143,6804,30,41.286,3729.645,14.736,12.781,170.803,0.753,1.036,0.77,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,04/08/21,148933,361,483,6836,32,37,3738.707,9.062,12.125,171.606,0.803,0.929,0.76,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,05/08/21,149361,428,480.714,6864,28,35.571,3749.451,10.744,12.068,172.309,0.703,0.893,0.74,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,06/08/21,149810,449,469.571,6879,15,28.857,3760.723,11.271,11.788,172.685,0.377,0.724,0.73,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,07/08/21,149810,0,469.571,6879,0,28.857,3760.723,0,11.788,172.685,0,0.724,0.71,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,08/08/21,149810,0,469.571,6879,0,28.857,3760.723,0,11.788,172.685,0,0.724,0.69,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,09/08/21,150778,968,399,6936,57,23.143,3785.023,24.3,10.016,174.116,1.431,0.581,0.67,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,10/08/21,151013,235,348.714,6961,25,22.429,3790.922,5.899,8.754,174.744,0.628,0.563,0.65,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,11/08/21,151291,278,336.857,6978,17,20.286,3797.901,6.979,8.456,175.171,0.427,0.509,0.63,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,12/08/21,151563,272,314.571,6988,10,17.714,3804.729,6.828,7.897,175.422,0.251,0.445,0.61,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,13/08/21,151770,207,280,7000,12,17.286,3809.925,5.196,7.029,175.723,0.301,0.434,0.59,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,14/08/21,151770,0,280,7000,0,17.286,3809.925,0,7.029,175.723,0,0.434,0.56,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,15/08/21,151770,0,280,7000,0,17.286,3809.925,0,7.029,175.723,0,0.434,0.53,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,16/08/21,152142,372,194.857,7025,25,12.714,3819.264,9.338,4.892,176.351,0.628,0.319,0.51,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,17/08/21,152243,101,175.714,7031,6,10,3821.799,2.535,4.411,176.501,0.151,0.251,0.49,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,18/08/21,152363,120,153.143,7043,12,9.286,3824.811,3.012,3.844,176.802,0.301,0.233,0.48,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,19/08/21,152411,48,121.143,7047,4,8.429,3826.016,1.205,3.041,176.903,0.1,0.212,0.46,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,20/08/21,152448,37,96.857,7054,7,7.714,3826.945,0.929,2.431,177.079,0.176,0.194,0.45,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,21/08/21,152448,0,96.857,7054,0,7.714,3826.945,0,2.431,177.079,0,0.194,0.45,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,22/08/21,152448,0,96.857,7054,0,7.714,3826.945,0,2.431,177.079,0,0.194,0.44,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,23/08/21,152583,135,63,7076,22,7.286,3830.334,3.389,1.582,177.631,0.552,0.183,0.42,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,24/08/21,152660,77,59.571,7083,7,7.429,3832.267,1.933,1.495,177.807,0.176,0.186,0.42,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,25/08/21,152722,62,51.286,7090,7,6.714,3833.824,1.556,1.287,177.982,0.176,0.169,,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,26/08/21,152822,100,58.714,7093,3,6.571,3836.334,2.51,1.474,178.058,0.075,0.165,,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,27/08/21,152960,138,73.143,7101,8,6.714,3839.798,3.464,1.836,178.258,0.201,0.169,,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
AFG,Asia,Afghanistan,28/08/21,152960,0,73.143,7101,0,6.714,3839.798,0,1.836,178.258,0,0.169,,1803.987,597.029,9.59,37.746,0.5,64.83,0.511
OWID_AFR,,Africa,13/02/20,,0,,,0,,,0,,,0,,,,,,,,,
OWID_AFR,,Africa,14/02/20,1,1,,,0,,0.001,0.001,,,0,,,,,,,,,
OWID_AFR,,Africa,15/02/20,1,0,,,0,,0.001,0,,,0,,,,,,,,,
OWID_AFR,,Africa,16/02/20,1,0,,,0,,0.001,0,,,0,,,,,,,,,
OWID_AFR,,Africa,17/02/20,1,0,,,0,,0.001,0,,,0,,,,,,,,,
OWID_AFR,,Africa,18/02/20,1,0,,,0,,0.001,0,,,0,,,,,,,,,
OWID_AFR,,Africa,19/02/20,1,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,20/02/20,1,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,21/02/20,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,22/02/20,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,23/02/20,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,24/02/20,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,25/02/20,2,1,0.143,,0,0,0.001,0.001,0,,0,0,,,,,,,,
OWID_AFR,,Africa,26/02/20,2,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,27/02/20,2,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,28/02/20,3,1,0.286,,0,0,0.002,0.001,0,,0,0,,,,,,,,
OWID_AFR,,Africa,29/02/20,3,0,0.286,,0,0,0.002,0,0,,0,0,,,,,,,,
OWID_AFR,,Africa,01/03/20,4,1,0.429,,0,0,0.003,0.001,0,,0,0,,,,,,,,
OWID_AFR,,Africa,02/03/20,8,4,1,,0,0,0.006,0.003,0.001,,0,0,,,,,,,,
OWID_AFR,,Africa,03/03/20,11,3,1.286,,0,0,0.008,0.002,0.001,,0,0,,,,,,,,
OWID_AFR,,Africa,04/03/20,21,10,2.714,,0,0,0.015,0.007,0.002,,0,0,,,,,,,,
OWID_AFR,,Africa,05/03/20,24,3,3.143,,0,0,0.017,0.002,0.002,,0,0,,,,,,,,
OWID_AFR,,Africa,06/03/20,43,19,5.714,,0,0,0.031,0.014,0.004,,0,0,,,,,,,,
OWID_AFR,,Africa,07/03/20,43,0,5.714,,0,0,0.031,0,0.004,,0,0,,,,,,,,
OWID_AFR,,Africa,08/03/20,83,40,11.286,1,1,0.143,0.06,0.029,0.008,0.001,0.001,0,,,,,,,,
OWID_AFR,,Africa,09/03/20,91,8,11.857,1,0,0.143,0.066,0.006,0.009,0.001,0,0,,,,,,,,
OWID_AFR,,Africa,10/03/20,104,13,13.286,2,1,0.286,0.076,0.009,0.01,0.001,0.001,0,,,,,,,,
OWID_AFR,,Africa,11/03/20,118,14,13.857,2,0,0.286,0.086,0.01,0.01,0.001,0,0,,,,,,,,
OWID_AFR,,Africa,12/03/20,134,16,15.714,3,1,0.429,0.098,0.012,0.011,0.002,0.001,0,,,,,,,,
OWID_AFR,,Africa,13/03/20,176,42,19,6,3,0.857,0.128,0.031,0.014,0.004,0.002,0.001,,,,,,,,
OWID_AFR,,Africa,14/03/20,254,78,30.143,7,1,1,0.185,0.057,0.022,0.005,0.001,0.001,,,,,,,,
OWID_AFR,,Africa,15/03/20,313,59,32.857,8,1,1,0.228,0.043,0.024,0.006,0.001,0.001,,,,,,,,
OWID_AFR,,Africa,16/03/20,399,86,44,8,0,1,0.291,0.063,0.032,0.006,0,0.001,,,,,,,,
OWID_AFR,,Africa,17/03/20,488,89,54.857,11,3,1.286,0.355,0.065,0.04,0.008,0.002,0.001,,,,,,,,
OWID_AFR,,Africa,18/03/20,604,116,69.429,17,6,2.143,0.44,0.084,0.051,0.012,0.004,0.002,,,,,,,,
OWID_AFR,,Africa,19/03/20,784,180,92.857,20,3,2.429,0.571,0.131,0.068,0.015,0.002,0.002,,,,,,,,
OWID_AFR,,Africa,20/03/20,972,188,113.714,26,6,2.857,0.708,0.137,0.083,0.019,0.004,0.002,,,,,,,,
OWID_AFR,,Africa,21/03/20,1172,200,131.143,36,10,4.143,0.853,0.146,0.095,0.026,0.007,0.003,,,,,,,,
OWID_AFR,,Africa,22/03/20,1437,265,160.571,48,12,5.714,1.046,0.193,0.117,0.035,0.009,0.004,,,,,,,,
OWID_AFR,,Africa,23/03/20,1818,381,202.714,57,9,7,1.324,0.277,0.148,0.042,0.007,0.005,,,,,,,,
OWID_AFR,,Africa,24/03/20,2250,432,251.714,64,7,7.571,1.638,0.315,0.183,0.047,0.005,0.006,,,,,,,,
OWID_AFR,,Africa,25/03/20,2773,523,309.857,73,9,8,2.019,0.381,0.226,0.053,0.007,0.006,,,,,,,,
OWID_AFR,,Africa,26/03/20,3326,553,363.143,91,18,10.143,2.422,0.403,0.264,0.066,0.013,0.007,,,,,,,,
OWID_AFR,,Africa,27/03/20,3885,559,416.143,115,24,12.714,2.829,0.407,0.303,0.084,0.017,0.009,,,,,,,,
OWID_AFR,,Africa,28/03/20,4225,340,436.143,134,19,14,3.076,0.248,0.318,0.098,0.014,0.01,,,,,,,,
OWID_AFR,,Africa,29/03/20,4785,560,478.286,152,18,14.857,3.484,0.408,0.348,0.111,0.013,0.011,,,,,,,,
OWID_AFR,,Africa,30/03/20,5196,411,482.571,173,21,16.571,3.783,0.299,0.351,0.126,0.015,0.012,,,,,,,,
OWID_AFR,,Africa,31/03/20,5781,585,504.429,200,27,19.429,4.209,0.426,0.367,0.146,0.02,0.014,,,,,,,,
OWID_AFR,,Africa,01/04/20,6380,599,515.286,234,34,23,4.645,0.436,0.375,0.17,0.025,0.017,,,,,,,,
OWID_AFR,,Africa,02/04/20,7031,651,529.286,287,53,28,5.119,0.474,0.385,0.209,0.039,0.02,,,,,,,,
OWID_AFR,,Africa,03/04/20,7912,881,575.286,331,44,30.857,5.761,0.641,0.419,0.241,0.032,0.022,,,,,,,,
OWID_AFR,,Africa,04/04/20,8589,677,623.429,382,51,35.429,6.253,0.493,0.454,0.278,0.037,0.026,,,,,,,,
OWID_AFR,,Africa,05/04/20,9295,706,644.286,442,60,41.429,6.767,0.514,0.469,0.322,0.044,0.03,,,,,,,,
OWID_AFR,,Africa,06/04/20,9998,703,686,487,45,44.857,7.279,0.512,0.499,0.355,0.033,0.033,,,,,,,,
OWID_AFR,,Africa,07/04/20,10632,634,693,533,46,47.571,7.741,0.462,0.505,0.388,0.033,0.035,,,,,,,,
OWID_AFR,,Africa,08/04/20,11419,787,719.857,573,40,48.429,8.314,0.573,0.524,0.417,0.029,0.035,,,,,,,,
OWID_AFR,,Africa,09/04/20,12248,829,745.286,627,54,48.571,8.917,0.604,0.543,0.457,0.039,0.035,,,,,,,,
OWID_AFR,,Africa,10/04/20,12905,657,713.286,692,65,51.571,9.396,0.478,0.519,0.504,0.047,0.038,,,,,,,,
OWID_AFR,,Africa,11/04/20,13616,711,718.143,742,50,51.429,9.913,0.518,0.523,0.54,0.036,0.037,,,,,,,,
OWID_AFR,,Africa,12/04/20,14489,873,742,788,46,49.429,10.549,0.636,0.54,0.574,0.033,0.036,,,,,,,,
OWID_AFR,,Africa,13/04/20,15256,767,751.143,833,45,49.429,11.107,0.558,0.547,0.606,0.033,0.036,,,,,,,,
OWID_AFR,,Africa,14/04/20,16227,971,799.286,873,40,48.571,11.814,0.707,0.582,0.636,0.029,0.035,,,,,,,,
OWID_AFR,,Africa,15/04/20,17192,965,824.714,910,37,48.143,12.517,0.703,0.6,0.663,0.027,0.035,,,,,,,,
OWID_AFR,,Africa,16/04/20,18360,1168,873.143,965,55,48.286,13.367,0.85,0.636,0.703,0.04,0.035,,,,,,,,
OWID_AFR,,Africa,17/04/20,19763,1403,979.714,1015,50,46.143,14.389,1.021,0.713,0.739,0.036,0.034,,,,,,,,
OWID_AFR,,Africa,18/04/20,21072,1309,1065.143,1058,43,45.143,15.342,0.953,0.776,0.77,0.031,0.033,,,,,,,,
OWID_AFR,,Africa,19/04/20,22271,1199,1111.714,1120,62,47.429,16.215,0.873,0.809,0.815,0.045,0.035,,,,,,,,
OWID_AFR,,Africa,20/04/20,23431,1160,1167.857,1159,39,46.571,17.06,0.845,0.85,0.844,0.028,0.034,,,,,,,,
OWID_AFR,,Africa,21/04/20,24507,1076,1182.857,1189,30,45.143,17.843,0.783,0.861,0.866,0.022,0.033,,,,,,,,
OWID_AFR,,Africa,22/04/20,25911,1404,1245.571,1240,51,47.143,18.865,1.022,0.907,0.903,0.037,0.034,,,,,,,,
OWID_AFR,,Africa,23/04/20,27349,1438,1284.143,1297,57,47.429,19.912,1.047,0.935,0.944,0.042,0.035,,,,,,,,
OWID_AFR,,Africa,24/04/20,29052,1703,1327,1324,27,44.143,21.152,1.24,0.966,0.964,0.02,0.032,,,,,,,,
OWID_AFR,,Africa,25/04/20,30296,1244,1317.714,1372,48,44.857,22.058,0.906,0.959,0.999,0.035,0.033,,,,,,,,
OWID_AFR,,Africa,26/04/20,31829,1533,1365.429,1422,50,43.143,23.174,1.116,0.994,1.035,0.036,0.031,,,,,,,,
OWID_AFR,,Africa,27/04/20,33167,1338,1390.857,1462,40,43.286,24.148,0.974,1.013,1.064,0.029,0.032,,,,,,,,
OWID_AFR,,Africa,28/04/20,34786,1619,1468.429,1523,61,47.714,25.327,1.179,1.069,1.109,0.044,0.035,,,,,,,,
OWID_AFR,,Africa,29/04/20,36807,2021,1556.571,1588,65,49.714,26.798,1.471,1.133,1.156,0.047,0.036,,,,,,,,
OWID_AFR,,Africa,30/04/20,38753,1946,1629.143,1634,46,48.143,28.215,1.417,1.186,1.19,0.033,0.035,,,,,,,,
OWID_AFR,,Africa,01/05/20,40468,1715,1630.857,1690,56,52.286,29.464,1.249,1.187,1.23,0.041,0.038,,,,,,,,
OWID_AFR,,Africa,02/05/20,42705,2237,1772.714,1759,69,55.286,31.092,1.629,1.291,1.281,0.05,0.04,,,,,,,,
OWID_AFR,,Africa,03/05/20,44297,1592,1781.143,1796,37,53.429,32.252,1.159,1.297,1.308,0.027,0.039,,,,,,,,
OWID_AFR,,Africa,04/05/20,46951,2654,1969.143,1842,46,54.286,34.184,1.932,1.434,1.341,0.033,0.04,,,,,,,,
OWID_AFR,,Africa,05/05/20,48993,2042,2029.571,1906,64,54.714,35.671,1.487,1.478,1.388,0.047,0.04,,,,,,,,
OWID_AFR,,Africa,06/05/20,51535,2542,2104,2006,100,59.714,37.521,1.851,1.532,1.461,0.073,0.043,,,,,,,,
OWID_AFR,,Africa,07/05/20,54022,2487,2181.286,2073,67,62.714,39.332,1.811,1.588,1.509,0.049,0.046,,,,,,,,
OWID_AFR,,Africa,08/05/20,57647,3625,2454.143,2154,81,66.286,41.971,2.639,1.787,1.568,0.059,0.048,,,,,,,,
OWID_AFR,,Africa,09/05/20,60507,2860,2543.143,2221,67,66,44.054,2.082,1.852,1.617,0.049,0.048,,,,,,,,
OWID_AFR,,Africa,10/05/20,63086,2579,2684.143,2290,69,70.571,45.931,1.878,1.954,1.667,0.05,0.051,,,,,,,,
OWID_AFR,,Africa,11/05/20,66145,3059,2742,2344,54,71.714,48.158,2.227,1.996,1.707,0.039,0.052,,,,,,,,
OWID_AFR,,Africa,12/05/20,69312,3167,2902.714,2395,51,69.857,50.464,2.306,2.113,1.744,0.037,0.051,,,,,,,,
OWID_AFR,,Africa,13/05/20,72226,2914,2955.857,2493,98,69.571,52.586,2.122,2.152,1.815,0.071,0.051,,,,,,,,
OWID_AFR,,Africa,14/05/20,75344,3118,3046,2562,69,69.857,54.856,2.27,2.218,1.865,0.05,0.051,,,,,,,,
OWID_AFR,,Africa,15/05/20,78270,2926,2946.143,2624,62,67.143,56.986,2.13,2.145,1.91,0.045,0.049,,,,,,,,
OWID_AFR,,Africa,16/05/20,81273,3003,2966.571,2708,84,69.571,59.173,2.186,2.16,1.972,0.061,0.051,,,,,,,,
OWID_AFR,,Africa,17/05/20,84587,3314,3071.571,2758,50,66.857,61.586,2.413,2.236,2.008,0.036,0.049,,,,,,,,
OWID_AFR,,Africa,18/05/20,88255,3668,3158.571,2831,73,69.571,64.256,2.671,2.3,2.061,0.053,0.051,,,,,,,,
OWID_AFR,,Africa,19/05/20,91266,3011,3136.286,2906,75,73,66.448,2.192,2.283,2.116,0.055,0.053,,,,,,,,
OWID_AFR,,Africa,20/05/20,95057,3791,3261.571,2990,84,71,69.209,2.76,2.375,2.177,0.061,0.052,,,,,,,,
OWID_AFR,,Africa,21/05/20,99752,4695,3486.857,3095,105,76.143,72.627,3.418,2.539,2.253,0.076,0.055,,,,,,,,
OWID_AFR,,Africa,22/05/20,103620,3868,3621.429,3183,88,79.857,75.443,2.816,2.637,2.317,0.064,0.058,,,,,,,,
OWID_AFR,,Africa,23/05/20,107485,3865,3744.571,3255,72,78.143,78.257,2.814,2.726,2.37,0.052,0.057,,,,,,,,
OWID_AFR,,Africa,24/05/20,111607,4122,3860,3354,99,85.143,81.258,3.001,2.81,2.442,0.072,0.062,,,,,,,,
OWID_AFR,,Africa,25/05/20,115733,4126,3925.429,3479,125,92.571,84.262,3.004,2.858,2.533,0.091,0.067,,,,,,,,
OWID_AFR,,Africa,26/05/20,119444,3711,4025.429,3591,112,97.857,86.964,2.702,2.931,2.615,0.082,0.071,,,,,,,,
OWID_AFR,,Africa,27/05/20,124524,5080,4209.571,3698,107,101.143,90.663,3.699,3.065,2.692,0.078,0.074,,,,,,,,
OWID_AFR,,Africa,28/05/20,129440,4916,4241.143,3791,93,99.429,94.242,3.579,3.088,2.76,0.068,0.072,,,,,,,,
OWID_AFR,,Africa,29/05/20,135187,5747,4509.571,3922,131,105.571,98.426,4.184,3.283,2.856,0.095,0.077,,,,,,,,
OWID_AFR,,Africa,30/05/20,141304,6117,4831.286,4069,147,116.286,102.88,4.454,3.518,2.963,0.107,0.085,,,,,,,,
OWID_AFR,,Africa,31/05/20,146551,5247,4992,4222,153,124,106.7,3.82,3.635,3.074,0.111,0.09,,,,,,,,
OWID_AFR,,Africa,01/06/20,152336,5785,5229,4343,121,123.429,110.912,4.212,3.807,3.162,0.088,0.09,,,,,,,,
OWID_AFR,,Africa,02/06/20,157214,4878,5395.714,4493,150,128.857,114.463,3.552,3.928,3.271,0.109,0.094,,,,,,,,
OWID_AFR,,Africa,03/06/20,162311,5097,5398.143,4601,108,129,118.174,3.711,3.93,3.35,0.079,0.094,,,,,,,,
OWID_AFR,,Africa,04/06/20,169417,7106,5711,4756,155,137.857,123.348,5.174,4.158,3.463,0.113,0.1,,,,,,,,
OWID_AFR,,Africa,05/06/20,176605,7188,5916.857,4913,157,141.571,128.582,5.233,4.308,3.577,0.114,0.103,,,,,,,,
OWID_AFR,,Africa,06/06/20,183202,6597,5985.429,5055,142,140.857,133.385,4.803,4.358,3.68,0.103,0.103,,,,,,,,
OWID_AFR,,Africa,07/06/20,189536,6334,6140.714,5188,133,138,137.996,4.612,4.471,3.777,0.097,0.1,,,,,,,,
OWID_AFR,,Africa,08/06/20,196187,6651,6264.429,5363,175,145.714,142.839,4.842,4.561,3.905,0.127,0.106,,,,,,,,
OWID_AFR,,Africa,09/06/20,202657,6470,6491.857,5537,174,149.143,147.549,4.711,4.727,4.031,0.127,0.109,,,,,,,,
OWID_AFR,,Africa,10/06/20,209202,6545,6698.714,5688,151,155.286,152.315,4.765,4.877,4.141,0.11,0.113,,,,,,,,
OWID_AFR,,Africa,11/06/20,216605,7403,6741.143,5851,163,156.429,157.705,5.39,4.908,4.26,0.119,0.114,,,,,,,,
OWID_AFR,,Africa,12/06/20,224684,8079,6868.429,6049,198,162.286,163.587,5.882,5.001,4.404,0.144,0.118,,,,,,,,
OWID_AFR,,Africa,13/06/20,232771,8087,7081.286,6253,204,171.143,169.475,5.888,5.156,4.553,0.149,0.125,,,,,,,,
OWID_AFR,,Africa,14/06/20,241551,8780,7430.714,6459,206,181.571,175.867,6.392,5.41,4.703,0.15,0.132,,,,,,,,
OWID_AFR,,Africa,15/06/20,251144,9593,7851,6761,302,199.714,182.851,6.984,5.716,4.923,0.22,0.145,,,,,,,,
OWID_AFR,,Africa,16/06/20,258786,7642,8018.429,7015,254,211.143,188.415,5.564,5.838,5.107,0.185,0.154,,,,,,,,
OWID_AFR,,Africa,17/06/20,267522,8736,8331.429,7218,203,218.571,194.776,6.36,6.066,5.255,0.148,0.159,,,,,,,,
OWID_AFR,,Africa,18/06/20,275757,8235,8450.286,7419,201,224,200.772,5.996,6.152,5.402,0.146,0.163,,,,,,,,
OWID_AFR,,Africa,19/06/20,285570,9813,8698,7682,263,233.286,207.916,7.145,6.333,5.593,0.191,0.17,,,,,,,,
OWID_AFR,,Africa,20/06/20,296919,11349,9164,7918,236,237.857,216.179,8.263,6.672,5.765,0.172,0.173,,,,,,,,
OWID_AFR,,Africa,21/06/20,306356,9437,9257.857,8114,196,236.429,223.05,6.871,6.74,5.908,0.143,0.172,,,,,,,,
OWID_AFR,,Africa,22/06/20,315346,8990,9171.714,8338,224,225.286,229.595,6.545,6.678,6.071,0.163,0.164,,,,,,,,
OWID_AFR,,Africa,23/06/20,324419,9073,9376.143,8620,282,229.286,236.201,6.606,6.827,6.276,0.205,0.167,,,,,,,,
OWID_AFR,,Africa,24/06/20,335769,11350,9749.571,8855,235,233.857,244.465,8.264,7.098,6.447,0.171,0.17,,,,,,,,
OWID_AFR,,Africa,25/06/20,347710,11941,10279,9069,214,235.714,253.159,8.694,7.484,6.603,0.156,0.172,,,,,,,,
OWID_AFR,,Africa,26/06/20,359303,11593,10533.286,9282,213,228.571,261.599,8.441,7.669,6.758,0.155,0.166,,,,,,,,
OWID_AFR,,Africa,27/06/20,371545,12242,10660.857,9484,202,223.714,270.512,8.913,7.762,6.905,0.147,0.163,,,,,,,,
OWID_AFR,,Africa,28/06/20,382153,10608,10828.143,9663,179,221.286,278.236,7.723,7.884,7.035,0.13,0.161,,,,,,,,
OWID_AFR,,Africa,29/06/20,393283,11130,11133.857,9877,214,219.857,286.339,8.103,8.106,7.191,0.156,0.16,,,,,,,,
OWID_AFR,,Africa,30/06/20,404891,11608,11496,10146,269,218,294.791,8.451,8.37,7.387,0.196,0.159,,,,,,,,
OWID_AFR,,Africa,01/07/20,418104,13213,11762.143,10404,258,221.286,304.411,9.62,8.564,7.575,0.188,0.161,,,,,,,,
OWID_AFR,,Africa,02/07/20,432306,14202,12085.143,10643,239,224.857,314.751,10.34,8.799,7.749,0.174,0.164,,,,,,,,
OWID_AFR,,Africa,03/07/20,447466,15160,12594.714,10882,239,228.571,325.788,11.038,9.17,7.923,0.174,0.166,,,,,,,,
OWID_AFR,,Africa,04/07/20,462951,15485,13058,11083,201,228.429,337.063,11.274,9.507,8.069,0.146,0.166,,,,,,,,
OWID_AFR,,Africa,05/07/20,476586,13635,13490.429,11363,280,242.857,346.99,9.927,9.822,8.273,0.204,0.177,,,,,,,,
OWID_AFR,,Africa,06/07/20,490327,13741,13863.429,11610,247,247.571,356.994,10.004,10.094,8.453,0.18,0.18,,,,,,,,
OWID_AFR,,Africa,07/07/20,507792,17465,14700.143,11975,365,261.286,369.71,12.716,10.703,8.719,0.266,0.19,,,,,,,,
OWID_AFR,,Africa,08/07/20,522535,14743,14918.714,12232,257,261.143,380.444,10.734,10.862,8.906,0.187,0.19,,,,,,,,
